8836	256	0.823659	1.0421	56.5018
8836	1024	1.48099	1.69909	34.6541
8836	32	0.780609	0.990854	59.4241
8836	128	0.765878	0.982546	59.9266
8836	512	1.01045	1.22449	48.086
8836	64	0.859228	1.0727	54.8903
8836	256	0.823659	1.0421	56.5018
8836	1024	1.48099	1.69909	34.6541
8836	32	0.780609	0.990854	59.4241
8836	128	0.765878	0.982546	59.9266
8836	512	1.01045	1.22449	48.086
8836	64	0.859228	1.0727	54.8903
