15625	256	1.60543	1.91051	72.131
15625	1024	3.15815	3.46982	39.7159
15625	32	1.49	1.79343	76.8398
15625	128	1.47679	1.78708	77.1129
15625	512	2.05104	2.35709	58.4648
15625	64	1.71002	2.02695	67.9874
15625	256	1.60543	1.91051	72.131
15625	1024	3.15815	3.46982	39.7159
15625	32	1.49	1.79343	76.8398
15625	128	1.47679	1.78708	77.1129
15625	512	2.05104	2.35709	58.4648
15625	64	1.71002	2.02695	67.9874
