3969	128	0.338443	0.469806	38.659
3969	512	0.404044	0.532397	34.114
3969	1024	0.550388	0.681178	26.6629
3969	64	0.369053	0.502255	36.1613
3969	256	0.354874	0.48508	37.4417
3969	32	0.335631	0.465703	38.9996
3969	128	0.338443	0.469806	38.659
3969	512	0.404044	0.532397	34.114
3969	1024	0.550388	0.681178	26.6629
3969	64	0.369053	0.502255	36.1613
3969	256	0.354874	0.48508	37.4417
3969	32	0.335631	0.465703	38.9996
